0.078,6.45264,43.8447,2.16215,47.8121
0.078,6.50444,43.8307,2.10897,47.4313
0.078,6.72476,43.7127,1.62703,45.8773
0.093,6.7713,43.7247,1.43732,45.562
0.093,6.79047,43.7097,1.40028,45.4333
0.093,6.82839,43.7097,1.32152,45.1811
0.109,6.84326,43.6579,1.36215,45.0829
0.109,6.84815,43.6229,1.19447,45.0507
0.109,6.86395,43.5744,1.11873,44.947
0.125,6.90571,43.5706,1.04465,44.6752
0.125,6.92504,43.5725,0.695747,44.5505
0.14,6.9639,43.5472,0.665227,44.3019
0.14,6.97982,43.5429,0.554967,44.2008
0.156,6.9813,43.5429,0.505556,44.1914
0.171,7.01721,43.5701,0.237808,43.9653
0.187,7.06278,43.259,0.489199,43.6817
0.203,7.06617,43.225,0.463759,43.6607
0.203,7.09149,43.2373,0.474854,43.5048
0.234,7.09196,42.8997,0.910882,43.5019
0.234,7.1017,42.8528,0.54244,43.4423
0.25,7.10616,42.8124,0.516939,43.415
0.265,7.10709,42.8282,0.448285,43.4093
0.281,7.11731,42.8305,0.319285,43.347
0.281,7.12327,42.8197,0.269264,43.3107
0.296,7.15701,42.8118,0.222797,43.1065
0.296,7.15841,42.804,0.199209,43.0981
0.312,7.16607,42.8321,0.175902,43.052
0.406,7.1718,42.8156,0.1547,43.0176
0.421,7.17306,42.8199,0.155066,43.0101
0.421,7.17314,42.8199,0.144345,43.0096
0.468,7.17806,42.8249,0.147583,42.9801
0.484,7.18064,42.8269,0.0753259,42.9647
0.515,7.19147,42.5466,0.330133,42.9
0.531,7.19161,42.5507,0.307714,42.8992
0.531,7.19278,42.5507,0.210874,42.8922
0.578,7.19793,42.5887,0.173443,42.8615
0.625,7.22053,42.4541,0.235341,42.7273
0.656,7.22795,42.4706,0.126316,42.6835
0.671,7.23362,42.4831,0.10916,42.65
0.703,7.24199,42.4831,0.0952469,42.6007
0.781,7.24559,42.4831,0.0932375,42.5796
0.843,7.24985,42.4732,0.0856799,42.5545
0.859,7.25114,42.4349,0.131168,42.5469
0.859,7.25393,42.4326,0.129337,42.5306
0.875,7.2542,42.4177,0.14727,42.529
0.906,7.25526,42.4177,0.115897,42.5228
0.95,7.25646,42.3731,0.202146,42.5158
1.08,7.25816,42.3813,0.124761,42.5058
1.146,7.2618,42.3897,0.07903,42.4845
1.166,7.26258,42.3346,0.117204,42.48
1.248,7.26703,42.2656,0.103967,42.4539
1.264,7.27011,42.2795,0.120559,42.436
1.27,7.27735,42.2813,0.0827242,42.3937
1.277,7.28093,42.2813,0.040655,42.3729
1.296,7.28564,42.2455,0.0409121,42.3455
1.484,7.29559,42.2386,0.0300334,42.2877
1.531,7.29666,42.2323,0.0320427,42.2815
1.546,7.29782,42.2369,0.0418591,42.2748
1.625,7.29802,42.2302,0.0375339,42.2736
1.671,7.29972,42.2302,0.0362546,42.2638
1.671,7.30031,42.1929,0.0944325,42.2604
1.796,7.30252,42.1775,0.0812126,42.2476
1.796,7.30282,42.0038,0.317089,42.2459
1.796,7.30403,42.0293,0.170632,42.2388
1.812,7.3076,42.0287,0.093007,42.2182
1.828,7.32114,41.9925,0.111636,42.1401
1.875,7.33059,41.9848,0.102419,42.0858
1.875,7.33096,41.9998,0.0565066,42.0837
1.937,7.33509,41.9872,0.0459152,42.06
2.093,7.33531,41.9872,0.0445728,42.0587
2.125,7.33756,41.976,0.0648652,42.0458
2.187,7.34108,41.9614,0.0561607,42.0257
2.265,7.34184,41.9614,0.0560183,42.0213
2.406,7.34235,41.9614,0.0555776,42.0184
2.453,7.343,41.952,0.0557189,42.0147
2.531,7.34365,41.9493,0.0563922,42.011
2.547,7.34764,41.9231,0.0597003,41.9881
2.578,7.34828,41.8789,0.0675971,41.9845
2.593,7.34861,41.8758,0.0662648,41.9826
2.609,7.35066,41.8758,0.0652639,41.9709
2.64,7.35318,41.8758,0.0536358,41.9565
2.687,7.35825,41.8656,0.0508895,41.9276
2.718,7.36174,41.6061,0.58302,41.9077
2.718,7.36232,41.6061,0.582822,41.9044
2.734,7.36323,41.6041,0.530649,41.8993
2.734,7.36578,41.5996,0.517638,41.8848
2.734,7.36603,41.6174,0.190335,41.8833
2.75,7.37426,41.6168,0.237697,41.8366
2.75,7.37538,41.613,0.232482,41.8303
2.75,7.38334,41.6445,0.198478,41.7851
2.781,7.3879,41.6445,0.137443,41.7594
2.812,7.38871,41.6386,0.136455,41.7548
2.937,7.38952,41.6103,0.156914,41.7502
2.937,7.39061,41.6107,0.147112,41.744
2.953,7.39074,41.6107,0.139671,41.7433
2.968,7.3918,41.5775,0.141136,41.7373
2.984,7.39392,41.5857,0.13484,41.7253
3.078,7.39589,41.6093,0.124532,41.7142
3.093,7.39739,41.6093,0.114217,41.7058
3.125,7.39889,41.5867,0.115977,41.6973
3.125,7.40416,41.5576,0.1169,41.6677
3.172,7.40511,41.539,0.120781,41.6623
3.187,7.40605,41.4913,0.143058,41.657
3.25,7.40725,41.4924,0.139502,41.6503
3.265,7.40961,41.4926,0.124608,41.637
3.265,7.41242,41.5004,0.111023,41.6212
3.312,7.41471,41.5024,0.0770169,41.6083
3.328,7.41741,41.501,0.0558376,41.5932
3.343,7.41761,41.4903,0.0542279,41.5921
3.359,7.42146,41.4906,0.0419743,41.5705
3.406,7.42868,41.4925,0.0342445,41.5301
3.656,7.4295,41.486,0.0296198,41.5255
3.765,7.42963,41.4476,0.0420717,41.5248
3.859,7.42991,41.4473,0.0416686,41.5232
3.922,7.42999,41.4495,0.0304506,41.5228
3.922,7.43144,41.4495,0.0286611,41.5147
4,7.43637,41.4339,0.0299295,41.4872
4.093,7.43936,41.4339,0.0473768,41.4705
4.187,7.44005,41.4196,0.0462389,41.4666
4.218,7.44014,41.4084,0.0617464,41.4661
4.422,7.44305,41.3583,0.0748955,41.4499
4.437,7.44497,41.3629,0.070198,41.4392
4.437,7.44499,41.217,0.368088,41.4391
4.437,7.44675,41.2106,0.367498,41.4293
4.453,7.44985,41.2178,0.203024,41.4121
4.468,7.45022,41.2024,0.202278,41.4101
4.578,7.45352,41.2034,0.157686,41.3917
4.593,7.46302,41.2017,0.0910042,41.339
4.609,7.46696,41.2017,0.0803175,41.3172
4.625,7.46884,41.2017,0.0636652,41.3068
4.656,7.46891,41.185,0.0583418,41.3064
4.719,7.47156,41.185,0.0562809,41.2918
4.765,7.47999,41.1786,0.0468548,41.2452
4.906,7.48069,41.1863,0.0449837,41.2414
5.14,7.48071,41.1644,0.0612914,41.2412
5.312,7.48249,41.1644,0.056036,41.2314
5.406,7.4831,41.1468,0.0549703,41.2281
5.453,7.48663,41.1208,0.0505852,41.2086
5.5,7.49282,41.1262,0.043107,41.1746
5.609,7.49446,41.1159,0.0513143,41.1656
5.719,7.49705,41.107,0.0452857,41.1513
5.832,7.49889,41.107,0.0431552,41.1413
5.879,7.49917,41.0618,0.112602,41.1397
5.895,7.50085,41.0517,0.109112,41.1305
5.91,7.50096,41.0304,0.105966,41.1299
5.926,7.50168,41.0308,0.0714339,41.126
6.02,7.50195,41.0191,0.0489002,41.1245
6.067,7.5034,41.0191,0.0493606,41.1165
6.114,7.51376,40.99,0.0561364,41.0599
6.16,7.51504,40.9916,0.0521545,41.0529
6.223,7.51631,40.9916,0.0510583,41.0459
6.301,7.518,40.9932,0.0476053,41.0367
6.317,7.5184,40.972,0.0456054,41.0345
6.395,7.51955,40.9426,0.044814,41.0282
6.41,7.52332,40.94,0.0401502,41.0077
6.489,7.52551,40.9186,0.0404501,40.9958
6.504,7.52558,40.9215,0.0405144,40.9953
6.598,7.52807,40.9214,0.0366179,40.9818
6.645,7.53364,40.9159,0.031182,40.9515
6.66,7.53496,40.9054,0.0293463,40.9443
6.848,7.5353,40.8752,0.0506051,40.9425
6.879,7.53582,40.8719,0.0487489,40.9397
6.895,7.53743,40.8698,0.0484355,40.9309
6.989,7.53894,40.8384,0.0625939,40.9227
7.035,7.54035,40.8384,0.0627347,40.9151
7.035,7.54293,40.8443,0.0496125,40.9011
7.051,7.54328,40.8526,0.0472382,40.8992
7.129,7.54376,40.8526,0.0425937,40.8966
7.16,7.546,40.8355,0.0392201,40.8844
7.317,7.54615,40.8233,0.0355297,40.8836
7.426,7.55052,40.8245,0.0302916,40.86
7.457,7.55055,40.8301,0.0278756,40.8598
7.614,7.55184,40.8294,0.0269796,40.8528
7.692,7.55209,40.8259,0.0255198,40.8515
8.098,7.55221,40.8259,0.0160503,40.8508
8.114,7.55411,40.8225,0.0127626,40.8405
8.129,7.55471,40.8225,0.0101942,40.8373
8.161,7.5569,40.795,0.0643558,40.8254
8.239,7.5569,40.8005,0.0310101,40.8254
8.27,7.557,40.8005,0.028734,40.8249
8.301,7.55703,40.7955,0.0276498,40.8248
