4
39 112
13.3300445 6.039216 6.85019 0.479367 0.316675 9.540991 0.668812 5.572603 7.632855 0.159582 6.855167 5.45875 11.011445 8.4480285 6.351847 6.279367 6.0891445 1.2485005 1.182086 1.160622 1.221904 1.1841085 1.097785 1.169021 1.18022 5.554872 6.685942 1.2264145 1.22657 1.232792 1.213194 1.252389 1.223459 1.148179 1.230925 5.8060655 6.327583 6.877564 3.4515365 
1 2 13.8857395
2 1 14.208958
2 3 0.5560385
3 2 0.2427845
2 4 0
4 2 0.014929
2 5 0
5 2 0
3 6 0.303577
6 3 0.002757
4 7 0.036086
7 4 0.023021
5 38 0.0598815
38 5 0
6 8 0.316698
8 6 0.3142
6 9 1.2522195
9 6 1.0934185
7 38 0.071233
38 7 0
8 10 0.1510195
10 8 0.0390395
8 11 0.6614745
11 8 0
9 13 0.6414005
13 9 0.136511
10 12 0.036084
12 10 0.040104
11 12 0.919528
12 11 0.230188
12 13 0.7965225
13 12 0.0213335
13 14 1.265748
14 13 0
14 15 0.2533905
15 14 0.372684
15 16 0.9818995
16 15 0
16 17 0.548441
17 16 0.149952
17 18 0.732572
18 17 0.075279
17 19 0.760256
19 17 0.128783
17 20 0.513563
20 17 0.142468
17 21 0.682193
21 17 0.080258
17 22 0.7395855
22 17 0.051017
17 23 0.745977
23 17 0.118212
17 24 0.7405085
24 17 0.1043645
17 25 0.773225
25 17 0.051647
18 26 0.1093505
26 18 0
19 26 0.1535205
26 19 0.011841
20 26 0.189759
26 20 0.022719
21 26 0.133756
26 21 0.0390165
22 26 0.108253
26 22 0.04168
23 26 0.1423145
26 23 0.032966
24 26 0.13329
26 24 0.042903
25 26 0.0987645
26 25 0.557128
26 27 1.9406615
27 26 0.506603
27 28 0.218069
28 27 0.0356195
27 29 1.15565
29 27 0.0885015
27 30 1.1417915
30 27 0.047281
27 31 1.150654
31 27 0.029239
27 32 1.150642
32 27 0.023327
27 33 1.173087
33 27 0.0825945
27 34 1.169015
34 27 0.07839
27 35 1.186496
35 27 0.05958
28 36 0.081198
36 28 0.068779
29 36 0.09986
36 29 0.0850995
30 36 0.081193
36 30 0.492755
31 36 0.064387
36 31 0.0514575
32 36 0.0598815
36 32 0.0850745
33 36 0.113852
36 33 0.0760495
34 36 0.139045
36 34 0.086452
35 36 0.1220955
36 35 0.116023
36 37 0.9654385
37 36 0.1762395
37 38 0.829006
38 37 0
38 39 0.9517535
39 38 0
