4
55 112
66.7519605 137.908728 146.759094 167.277221 108.7808515 111.1210615 143.736699 113.793342 109.2693935 109.2357975 109.0171125 111.145014 110.993832 113.0679175 132.285911 136.0303085 127.9131445 129.701042 129.9374585 136.4166625 135.842886 133.3264535 137.0551415 136.4885205 130.238422 126.842739 174.7221535 165.253062 166.97579 109.5971095 111.0157625 143.4963945 110.2640525 122.008805 109.4692585 113.038521 108.1531045 124.7053495 110.970968 141.5853115 141.434752 141.4196645 146.2092705 158.2215465 153.2806035 140.33946 140.088268 142.1785295 156.0174325 149.3187655 151.6617745 163.370754 131.97997 140.5506795 42.1556535 
1 2 50.5980985
2 1 57.3545555
2 3 81.334995
3 2 90.419938
3 4 0
4 3 0
4 5 0
5 4 0
4 6 0
6 4 0
5 7 0.225245
7 5 0
6 8 39.5071705
8 6 48.216499
7 9 0
9 7 0
8 10 0
10 8 1.4015665
9 11 61.2789875
11 9 67.2496035
10 12 35.1864895
12 10 47.2336495
11 13 2.866105
13 11 1.0869175
12 14 15.5946525
14 12 0.850038
13 15 131.595768
15 13 133.8133315
14 16 97.4352375
16 14 98.109719
15 17 0
17 15 0.1051935
16 18 0
18 16 4.569271
17 19 121.823246
19 17 123.422022
18 20 111.615795
20 18 104.464825
19 21 5.142892
21 19 1.70864
20 22 0
22 20 1.7794055
21 23 131.244331
23 21 131.1783865
22 24 120.9027925
24 22 122.736122
23 25 0
25 23 0
24 26 1.2930455
26 24 4.111209
25 27 3.402857
27 25 0
26 27 3.5909755
27 26 3.7962785
27 28 3.4670515
28 27 3.851369
28 29 4.0903705
29 28 0
29 30 0
30 29 0.7234925
29 31 0
31 29 1.35973
30 32 0
32 30 0
31 33 0.7606115
33 31 1.315567
32 34 0
34 32 0.2790755
33 35 0.2006655
35 33 2.547876
34 36 0
36 34 9.972635
35 37 3.4316515
37 35 3.3330365
36 38 9.747856
38 36 0
37 39 2.689413
39 37 2.640268
38 40 0
40 38 0
39 41 2.4999865
41 39 0
40 42 0
42 40 4.523251
41 43 0
43 41 0
42 44 4.019838
44 42 0
43 45 0
45 43 0
44 46 0
46 44 0
45 47 0
47 45 0.585824
46 48 6.902255
48 46 2.855953
47 49 0.461292
49 47 0
48 50 3.060113
50 48 0
49 51 0
51 49 0
50 52 0.806071
52 50 1.551302
51 52 0
52 51 0
52 53 0
53 52 0.990985
53 54 0.9173025
54 53 5.9525435
54 55 13.8203315
55 54 10.403487
