4
26 52
2.587524 3.922971 2.9913 2.879624 2.775414 2.734974 2.888334 2.522821 2.4744485 2.518466 2.739951 3.14746 3.1823 3.215896 3.006232 3.128795 3.192566 3.599452 2.835762 2.814609 2.939039 2.90171 2.935929 2.963925 4.551654 2.376615 
1 2 5.633207
2 1 6.276496
2 3 0.338478
3 2 0
2 4 0.260376
4 2 0.206248
3 5 1.3399275
5 3 1.5668565
4 6 1.4254735
6 4 1.62565
5 7 0.042
7 5 0
6 8 0.168297
8 6 0.161452
7 9 0
9 7 0.1177245
8 10 0.182271
10 8 0.110569
9 11 1.6225755
11 9 1.537964
10 12 0.155075
12 10 0
11 13 0.3995555
13 11 0.1052765
12 14 0.0020005
14 12 0.097655
13 15 3.202842
15 13 3.302385
14 16 0.269086
16 14 0.0007835
15 17 0.282745
17 15 0.102632
16 18 0.195955
18 16 0.163289
17 19 3.0267725
19 17 3.100342
18 20 0.393517
20 18 0.096749
19 21 0.288968
21 19 0.101079
20 22 0.285235
22 20 0.164227
21 23 4.1150715
23 21 4.23919
22 24 0.251821
24 22 0.0440225
23 25 0.185733
25 23 0
24 25 0.202489
25 24 0
25 26 8.505753
26 25 10.0273775
