4
34 78
0.144342 0.210914 0.107635 0.179183 0.171717 0.179183 1.33641 1.3193 1.336099 1.340143 0.694025 0.704291 0.695891 0.685003 0.16674 0.394141 0.145898 0.156163 0.145275 0.144964 4.77076 4.860351 4.865018 4.758939 0.089592 0.100791 0.089592 0.089592 0.073104 0.071549 0.07746 0.072793 0.125366 0.083681 
1 2 0.440481
2 1 0.321959
2 3 0.02706
3 2 0.216197
2 4 0.0337485
4 2 0.186644
2 5 0.029547
5 2 0.058789
2 6 0.028614
6 2 0.067811
3 7 0.043236
7 3 0.085201
4 8 0.017105
8 4 0.111644
5 9 0.028928
9 5 0.073703
6 10 0.057858
10 6 0.074014
7 11 0.035745
11 7 0.067488
8 12 0.035435
12 8 0.0396465
9 13 0.094849
13 9 0.080865
10 14 0.0570495
14 10 0.063132
11 15 0.052561
15 11 0.043237
12 15 0.037317
15 12 0.055369
13 15 0.059709
15 13 0.063144
14 15 0.055046
15 14 0.05599
15 16 0.0731
16 15 0.081494
16 17 0.053189
17 16 0.079633
16 18 0.05381
18 16 0.057858
16 19 0.047896
19 16 0.059723
16 20 0.057852
20 16 0.0564575
17 21 0.039192
21 17 0.132727
18 22 0.032971
22 18 0
19 23 0.049769
23 19 0.032247
20 24 0.044171
24 20 0.1910775
21 25 0.132711
25 21 0.08461
22 26 0.008279
26 22 0.088965
23 27 0.059917
27 23 0.053813
24 28 0.169107
28 24 0.049458
25 29 0.033905
29 25 0.046349
26 30 0.028617
30 26 0.047904
27 31 0.045415
31 27 0.040438
28 32 0.037327
32 28 0.12194
29 33 0.106076
33 29 0.044793
30 33 0.105143
33 30 0.047282
31 33 0.088344
33 31 0.043549
32 33 0.092077
33 32 0.045103
33 34 0.037016
34 33 0.059414
