4
53 118
0.152738 0.660415 0.1966 0.198155 0.204377 0.204999 0.198467 0.200022 0.200333 0.201577 2.739025 2.695786 2.691742 2.396841 2.69423 2.70294 2.607751 2.695786 0.113854 0.122875 0.114476 0.122875 0.127541 0.121942 0.114165 0.121009 0.154916 0.158027 0.151805 0.161137 0.160826 0.151805 0.160204 0.168603 0.197533 0.21091 0.200644 0.203133 0.205932 0.205621 0.201577 0.20811 2.699207 2.702007 2.68272 2.716628 2.701074 2.701696 2.605885 2.688631 0.982067 0.559937 0.120698 
1 2 0.194114
2 1 0.210294
2 3 0.057236
3 2 0.093944
2 4 0.047899
4 2 0.095809
2 5 0.0468155
5 2 0.0919225
2 6 0.053812
6 2 0.094255
2 7 0.0527295
7 2 0.110121
2 8 0.051302
8 2 0.090824
2 9 0.214946
9 2 0.277165
2 10 0.04821
10 2 0.057858
3 11 0.063146
11 3 0
4 12 0.066879
12 4 0.084275
5 13 0.053814
13 5 0.047258
6 14 0.0452595
14 6 0.370466
7 15 0.0703
15 7 0.043214
8 16 0.057547
16 8 0.040104
9 17 0.060035
17 9 0
10 18 0.098912
18 10 0.095713
11 19 0
19 11 0.058792
12 20 0.038552
20 12 0.043238
13 21 0.0505285
21 13 0.073101
14 22 0.36736
22 14 0.040439
15 23 0.054106
23 15 0.036706
16 24 0.034509
24 16 0.050704
17 25 0
25 17 0.0605025
18 26 0.043218
26 18 0.042927
19 27 0.054126
27 19 0.056614
20 28 0.039816
28 20 0.034216
21 29 0.060969
29 21 0.040749
22 30 0.045416
30 22 0.027996
23 31 0.034839
31 23 0.034217
24 32 0.046038
32 24 0.041371
25 33 0.056614
33 25 0.036394
26 34 0.043549
34 26 0.027373
27 35 0.047593
35 27 0.116029
28 36 0.027684
36 28 0.079322
29 37 0.0815
37 29 0.099853
30 38 0.027063
38 30 0.0866325
31 39 0.033906
39 31 0.090832
32 40 0.0399715
40 32 0.1034305
33 41 0.038883
41 33 0.095809
34 42 0.0281515
42 34 0.097987
35 43 0.083677
43 35 0.0424365
36 44 0.054747
44 36 0.0589235
37 45 0.048215
45 37 0.013352
38 46 0.051947
46 38 0.030771
39 47 0.0667235
47 39 0.027349
40 48 0.059413
48 40 0.0738545
41 49 0.069368
49 41 0.198129
42 50 0.08461
50 42 0.1006075
43 51 0.033283
51 43 0.036395
44 51 0.035449
51 44 0.158332
45 51 0
51 45 0.141548
46 51 0.015235
51 46 0.044481
47 51 0.038237
51 47 0.047585
48 51 0.025828
51 48 0.050398
49 51 0.162284
51 49 0.0452255
50 51 0.051929
51 50 0.061896
51 52 0.272491
52 51 0.1346895
52 53 0.0928515
53 52 0.058636
